Date,BLUJ.J,FDS.N,MORN.OQ,MSCI.N,IHS.N^G16,AXP.N,COF.N,DFS.N,029780.KS,CAB.AX,CIEL3.SA,4819.T,EEFT.OQ,FIS.N,GPN.N,GDOT.N,HPY.N^D16,MA.N,UEPS.OQ,RDCD3.SA^J12,TSS.N,V.N,WEX.N,WDIG.DE,FISV.OQ,8076.TWO,INGC.PA,6588.T,PAY.N,ZBRA.OQ,JKHY.OQ,TEMN.S,EPAY.OQ,VOCS.O^F14,4307.T,TCS.BO,EBIX.OQ,SLH.N^C16,ADVS.O^G15,SIM.CO,SSNC.OQ,DH.TO,DST.N,FICO.N,MSY.L^F12,ACIW.OQ,SONE.O^B12,MOVE.O^K14,RMV.L,SLGC.PA^D11,IRE.AX,ORC.ST^C12,MONY.L,FLT.N,3769.T,NTSP.O^G13,FDSA.L,MONI.L,ZG.OQ,RATE.N,ENV.N,CASS.OQ,MPLU3.SA,FITE.BO,WING.DE,GWRE.N,AWAY.O^L15,SPNS.OQ,LXFT.N,TRI.TO,8570.T,8253.T,EVTC.N,PAYS.L,VNTV.N,6287.T,6206.TW,XRO.NZ,TIG.L^K15,ELLI.N,035600.KQ,2120.T,TRLA.N^B15,POLA.BO,8018.HK,PAYP.L,WLN.PA,8519.T,TREE.OQ,KTC.BK,SYF.N,HAWK.OQ,HAWKB.O^E15,EDEN.PA,0327.HK,QTWO.N,BNFT.OQ,SLVX.SI,IPP.AX^B16,ZPG.L,8325.HK,046440.KQ,036800.KQ,YDLE.O^K15,CASH.OQ,WPG.L,EQN.L,FDC.N,LEJU.N,SQ.N,025770.KQ,060250.KQ,PYPL.OQ,034310.KS,DAL.MI,3611.TWO,8114.TW,BKFS.N,MYO.AX,GFTG.DE,SFUN.N,Z.OQ,GTO.AS,WK.N,2428.T,INFO.OQ,XTLY.N,TBBK.OQ,QIWI.OQ,FSMARTm.BK,NXGN.L,USDKRW WMCO Curncy,AUDUSD WMCO Curncy,USDBRL WMCO Curncy,USDJPY WMCO Curncy,EURUSD WMCO Curncy,USDTWD WMCO Curncy,USDCHF WMCO Curncy,USDINR WMCO Curncy,USDDKK WMCO Curncy,USDCAD WMCO Curncy,GBPUSD WMCO Curncy,USDSEK WMCO Curncy,NZDUSD WMCO Curncy,USDHKD WMCO Curncy,USDTHB WMCO Curncy,USDSGD WMCO Curncy,USDZAR WMCO Curncy,USDUSD WMCO Curncy
11-Feb-11,589,104.83,55.85,36.11,82.31,46.75,52.06,21.72,51300,5.66,11.56,,19.45,31.89,49.34,54.8,17.84,253.49,10.01,18.67,17.7,74.93,52.64,11.905,62.34,51.4,27.145,,45.02,41.18,31.64,36.8,22.17,26.48,,1089.4,24.56,52.39,29.7,870,18.92,21.08,50.53,25.64,341.5,27.47,6.89,2.66,905,37.92,8.88,117.75,91.45,31.51,,14.5,1700,25.75,,,13.25,36.99,28.3,766.8,61.45,,,3.78,,39.55,,,,61.5,,,78.4,2.6,16.75,,5730,,,184.8,,353.5,,,7.78,12.1,,,,18,2.76,,,0.335,0.56,,1.18,4375,4010,,16.35,,,,,,3200,3370,,62800,6.085,79.5,57.8,,,4.5,76.61,,35.94,,,,,,,,,1128.5,1.002,1.6647,83.39,1.3551,29.181,0.9722,45.685,5.5028,0.9893,1.6001,6.4793,0.7603,7.7957,30.86,1.2817,7.3013,1
14-Feb-11,589,105.34,55.97,36.27,83.11,46.52,52.76,21.8,52800,5.7,11.63,283200,19.32,31.74,49.66,53.02,17.66,254.96,9.85,18.7,17.77,75.74,53.1,11.99,62.5,51.7,27.125,402,48.18,41.1,31.77,37.65,21.95,26.53,1962,1113.55,25.32,52.33,29.94,863,19.21,21.15,50.56,25.53,345.8,27.41,6.96,2.49,917,37.94,9.03,117,90.35,31,235100,14.69,1680,24.75,,,12.93,37.35,28.7,820.9,62.09,,,3.84,,39.5,1256,1640,,61,,1067,78.8,2.65,16.625,,5580,87400,,185.45,,353,,342,7.95,13.2,,,,18.26,2.78,,,0.335,0.56,,1.18,4335,4045,,16.35,,,,,,3000,3460,,62000,6.13,80,58,,,4.51,81.37,,36.435,,67800,,,,,,,1122.85,1.0016,1.6675,83.38,1.3461,29.312,0.9704,45.5,5.5397,0.9883,1.5995,6.5044,0.7562,7.7939,30.745,1.2827,7.3314,1
15-Feb-11,595,105.39,55.6,36.01,83,46.19,52.11,21.62,51200,5.7,11.64,327000,19.25,31.75,49.64,52.39,17.4,256.1,9.73,18.54,17.71,75.61,52.31,11.825,62.4,51.1,27.255,402,47.95,38.46,31.75,37.05,21.71,26.3,1956,1096.8,24.76,53.01,29.98,860,19.76,21.13,50.1,25.44,342.3,27.85,6.77,2.45,896,37.94,9.05,117.5,89.5,31,246100,14.66,1654,24.25,,,13.15,37.39,29.4,820.15,62.98,,,3.91,,39.48,1282,1672,,60,,1074,79,2.64,16.625,,5500,74000,,188.4,,344,,340,7.92,12.6,,,,18.32,2.75,,,0.335,0.59,,1.2,4260,4045,,16.39,,,,,,3010,3250,,62300,6.105,79.6,58,,,4.51,80.51,,36.75,,68100,,,,,,,1119.3,0.9995,1.6686,83.81,1.3514,29.432,0.9677,45.51,5.5175,0.9878,1.6161,6.4737,0.753,7.7948,30.7,1.28,7.308,1
16-Feb-11,596,106.41,55.58,36.22,84.14,46.86,52.11,21.98,51000,5.79,12,307500,18.75,31.51,49.57,56.42,18.09,254.38,10.16,19.42,17.71,75.96,52.82,11.85,62.59,51.7,27.375,406,49.16,38.55,32.07,37.15,22.08,26.41,1954,1098.3,25.09,53.87,30.28,866,19.73,21.02,50.51,25.35,348.5,28.8,6.73,2.45,894,37.94,9.05,115.5,89.85,31.48,253900,14.8,1692,25.75,,,13,37.93,29.8,835,61.63,,,4.04,,39.27,1307,1723,,62,,1071,79.1,2.64,16.5,,5460,73000,,191.95,,338,,367,7.96,12.6,,,,18.185,2.76,,,0.34,0.59,,1.19,4195,4035,,16.4,,,,,,2970,3330,,62100,6.1,79.6,57.9,,,4.51,81.95,,36.955,,67500,,,,,,,1120.3,0.9991,1.6702,83.86,1.3518,29.429,0.968,45.51,5.5159,0.9864,1.6042,6.4517,0.7525,7.7906,30.675,1.2798,7.232,1
17-Feb-11,585,107.49,58.46,36.39,84.35,45.78,52.13,21.99,50600,5.71,12.85,327500,18.43,31.77,49.39,56.16,18.96,251.82,10.44,20.56,17.72,76.14,53.92,11.775,63.56,51.7,27.29,415,49.41,39.19,32.2,34.85,22.16,25.74,1968,1109.2,25.08,53.89,30.33,880,20.15,21,50.46,28.12,350.1,30.01,6.85,2.44,894.5,37.94,9.16,115.25,89.1,32.5,254800,15.61,1659,27,,,12.99,38.56,29.5,846.15,61.67,,,4.51,,39.08,1282,1679,,61,,1069,80.5,2.63,16.5,,5360,72500,,193.35,,330.375,,351,7.83,12.8,,,,18.28,2.77,,,0.335,0.59,,1.18,4035,3990,,16.7,,,,,,2815,3550,,62000,6.1,81,57.4,,,4.44,81.77,,36.77,,66800,,,,,,,1117.4,1.0082,1.6639,83.305,1.3579,29.412,0.9515,45.34,5.4902,0.9834,1.6153,6.4309,0.7576,7.7878,30.625,1.2767,7.2162,1
18-Feb-11,571,107.88,59.27,36.93,83.97,45.53,52.69,21.86,53200,5.84,13.25,359500,18.78,32.14,49.4,57.05,19.9,250.74,10.48,21.08,17.63,75.83,53.45,11.92,63.52,52,27.445,415,46.86,39.39,32.29,35,22.02,24.4,1982,1090.4,25.03,53.8,30.81,871,20.26,20.89,50.75,28.35,341.3,29.89,6.86,2.39,892.5,37.93,9.07,115.5,91.45,33.51,255400,15.5,1671,25.75,,,12.98,39.58,28.75,830.9,62.3,,,4.41,,39.11,1286,1688,,61,,1068,80.6,2.63,16.75,,5640,72500,,182.25,,336.75,,361,7.77,,,,,18.41,2.77,,,,0.61,,1.18,4210,3990,,17,,,,,,2870,3525,,61900,6.08,81,57.5,,,4.49,20.63,,36.725,,67700,,,,,,,1112.15,1.0115,1.6693,83.35,1.3637,29.388,0.9514,45.205,5.4666,0.9827,1.6209,6.4074,0.7623,7.7837,30.625,1.2743,7.1343,1
21-Feb-11,580,,,,,,,,51600,5.83,13.15,378000,,,,,,,,21.18,,,,11.74,,54.3,26.685,413,,,,34.35,,,1981,1136.65,,,,865,,,,,333.5,,,,886,37.93,9.1,114.5,89.95,,258200,,1650,26.5,,,,,28.8,835.8,60.64,,,,,,1276,1664,,61,,1062,80.7,2.65,16,,5960,75500,,186.9,,327.25,,363,,13.7,,,,18.52,2.74,,,0.34,0.62,,1.17,4610,3960,,,,,,,,2860,3750,,61500,5.95,80.1,58.1,,,4.4,,,36.21,,68700,,,,,,,1118.05,1.0095,1.6663,83.16,1.367,29.349,0.9473,44.99,5.4536,0.9838,1.622,6.4252,0.7611,7.7841,30.54,1.2759,7.1543,1
22-Feb-11,550,105.28,58.43,36.39,83.59,44.29,50.73,21.1,50600,5.82,13.3,370000,18.23,31.46,48.63,54.14,19.41,247.38,10.16,21.89,17.37,73.74,50.95,11.64,62.68,53.5,26.32,402,45.04,38.38,31.6,34.15,21.14,24.02,1949,1137.15,23.6,52.98,29.8,863,20.28,21.05,49.75,27.75,329,29.34,6.59,2.34,875,37.84,8.9,112.75,88.4,31.96,252900,14.84,1642,25.5,,,12.76,38.72,28.2,821.4,60.95,,,4.25,,38.76,1232,1569,,61,,1063,79.6,2.64,15.75,,5760,74600,,188.3,,341.75,,407,7.28,13.5,,,,19,2.7,,,0.33,0.63,,1.17,4575,3950,,16.95,,,,,,2735,3760,,60800,5.9,80.1,57.4,,,4.285,20.23,,35.6,,66700,,,,,,,1127.55,1.0028,1.6649,82.95,1.3695,29.544,0.9398,45.265,5.4441,0.9849,1.618,6.4066,0.7509,7.7919,30.645,1.2778,7.1192,1
23-Feb-11,553,101.75,58.11,35.96,83.33,43.44,50.34,21,50600,5.7,13.45,336500,17.59,30.91,47.15,54.03,18.73,244.12,10.08,22.24,17.22,72.88,49.4,11.26,61.71,51.4,26.15,394,44.04,37.47,31.14,35.2,21.17,23.82,1910,1127.55,24.13,49.87,28.61,865,19.6,20.94,49.33,26.97,324,28.49,6.52,2.22,869.5,37.83,8.75,109.25,87,32,253400,14.53,1660,25.5,,,12.6,38.48,27.45,821.3,59.56,,,4.16,,38.35,1228,1556,,64,,1070,78.2,2.54,15.75,,5640,73000,,188.05,,338.25,,400,7.2,15.4,,,,19.195,2.68,,,0.33,0.57,,1.16,4350,3945,,16.95,,,,,,2640,3920,,58200,5.97,79.9,57,,,4.329,19.51,,35.05,,64000,,,,,,,1124,1.0013,1.6724,82.565,1.3762,29.569,0.934,45.13,5.4173,0.9924,1.6238,6.3938,0.7459,7.7948,30.615,1.2771,7.1136,1
24-Feb-11,550,101.35,57.76,36,82.58,43.56,50.63,21.61,52300,5.41,13.66,313500,17.72,31.22,46.93,53.75,18.73,244.18,10.18,22.39,17.26,73.91,49.88,11.665,62.01,50.3,25.775,385,45.13,37.2,31.23,34.9,21.24,24.25,1891,1115.1,24.37,50.83,28.71,857,19.84,21.02,49.96,27.41,321.2,29.64,6.54,2.18,857,37.81,8.83,107.25,84.8,32.49,243200,14.38,1634,25.25,,,12.49,39,28,789.75,59.36,,,4.27,,38.24,1202,1555,,63.5,,1063,78,2.54,15.5,,5470,70800,,176.55,,336,,366,7,15,,,,18.845,2.59,,,0.32,0.57,,1,4310,3900,,17,,,,,,2630,4230,,61400,5.96,79.5,57.2,,,4.219,19.22,,34.915,,61300,,,,,,,1131.25,1.0087,1.6632,81.77,1.3791,29.795,0.9274,45.475,5.4058,0.9834,1.6113,6.396,0.7478,7.795,30.625,1.2764,7.0685,1
25-Feb-11,550,105,58.69,36.1,84.17,43.53,49.99,21.82,52800,5.57,13.34,312000,18.06,32.03,47.96,53.28,19.17,246.71,10.31,21.8,17.63,74.68,51,12,63,50.7,26.43,381,45.94,37.34,31.78,35.05,22.16,24.6,1904,1111.2,24.62,51.86,29.53,866,19.95,21.09,51.13,28.4,327,30.71,6.66,2.2,898,37.81,8.95,109.25,87.85,32.06,251200,13.51,1684,25.25,,,12.48,38.72,28.31,785.75,60.72,,,4.25,,38.4,1229,1554,,60,,1091,79.5,2.56,15.5,,5630,70900,,185.1,,330.375,,374,6.9,15.7,,,,18.75,2.55,,,,0.57,,1,4385,3935,,17.5,,,,,,2590,4340,,61500,5.9,80.1,57,,,4.38,19.71,,35.905,,63700,,,,,,,1126.45,1.0162,1.6597,81.735,1.3748,29.747,0.9292,45.325,5.4236,0.9795,1.6072,6.4356,0.752,7.7934,30.635,1.2735,7.0126,1
28-Feb-11,570,104.88,58.68,35.5,83.7,43.57,49.77,21.75,52500,5.56,13.13,357500,18.07,32.39,47.99,52.21,19.58,240.56,10.2,21.5,17.75,73.05,51,12.045,63.27,,27.44,385,45.44,37.32,31.91,35.25,22.11,24.3,1913,1112.95,26.34,51.08,29,879,19.59,21.9,51,27.95,328.6,31.31,6.53,2.12,890.5,37.85,8.98,110.75,90.55,31.99,264800,13.11,1650,23.5,,,12.55,39.05,28.75,768.2,60.72,,,4.15,,38.32,1245,1595,,59,,1106,,2.62,16,,5500,72000,,181.8,,335,,369,6.81,15.7,,,,19.095,2.57,,,0.32,0.6,,1,4205,3965,,18.1,,,,,,2680,4280,,61800,5.98,,,,,4.37,19.47,,36.025,,65700,,,,,,,1128.65,1.0183,1.6582,81.93,1.3812,29.747,0.9295,45.265,5.3981,0.9746,1.6265,6.3298,0.7514,7.7892,30.575,1.2709,6.9391,1
1-Mar-11,560,102.38,57.42,34.79,82.48,43.15,48.26,21.12,,5.56,12.63,360000,17.49,32.39,47.46,48.98,19.63,240.36,10.2,21.07,17.74,72.7,49.78,12.025,62.03,50.8,26.985,386,44.61,36.65,31.74,35.4,21.24,23.83,1926,1124.7,27.35,49.57,28.04,900,19.5,22.08,50.04,27.3,324.4,31.1,6.36,2.08,900,37.9,8.98,111,89,30.7,275700,12.3,1641,24.75,,,12.34,38.3,28,785.45,61.24,,,4.02,,38.03,1289,1636,,61,,1123,79.9,2.6,16.25,,,71400,,187.7,,340,,385,6.68,15.1,,,,19.08,2.65,,,0.32,0.57,,1,,,,18.25,,,,,,,,,,6.095,81,57.4,,,4.33,19.83,,35.9,,66300,,,,,,,1128.65,1.0168,1.6607,82.045,1.3829,29.589,0.9306,44.945,5.3917,0.9736,1.6309,6.2999,0.7509,7.789,30.57,1.2705,6.9451,1
2-Mar-11,570,103.19,58.73,35.01,83.87,43.02,47.91,21.05,53900,5.44,13.09,379000,17.61,31.71,48.02,47.17,19.39,246.18,9.99,21.69,17.99,73.97,50.99,11.93,61.75,50.9,26.745,377,48.45,36.73,31.73,34.85,21.27,24.27,1896,,27.18,49.77,27.93,894,19.49,21.85,50.18,27.92,325,31.72,6.42,2.09,934,37.97,9.06,108.75,89.45,30.07,263500,12.36,1628,23.75,,,12.42,38.4,29.4,,61.28,,,3.9,,37.96,1255,1630,,61,,1090,79.1,2.54,15.5,,5450,70400,,,,402,,369,6.52,15.2,,,,18.835,2.68,,,0.31,,,1,4140,4010,,18.45,,,,,,2730,3965,,62000,6.02,82.5,57.1,,,4.27,18.76,,35.89,,64900,,,,,,,1128.25,1.0173,1.6594,81.665,1.388,29.646,0.9224,44.945,5.3719,0.9727,1.6324,6.321,0.7435,7.7893,30.54,1.2692,6.857,1
3-Mar-11,575,105.11,59.88,35.73,85.9,44.3,48.97,21.45,55300,5.5,13.33,360000,18.34,31.78,48.61,48.97,19.72,251.65,9.96,21.9,18.4,75.83,51.46,11.91,62.1,52.5,27.365,384,48.59,37.39,32.49,35.45,21.29,24.68,1917,1150.3,28.71,50.3,28.29,900,19.74,21.97,50.66,28.38,326.1,31.74,6.49,2.16,954.5,37.97,8.95,109.5,90,30.7,271300,12.84,1630,23.25,,,12.35,38.92,28.9,781.3,61.3,,,4.04,,38.11,1247,1627,,65.5,,1099,79.3,2.52,16,,5550,69600,,185.05,,408,,365,6.47,15.5,,,,19.47,2.76,,,0.32,0.575,,1,4350,3985,,17.68,,,,,,2710,4250,,61500,6.05,83,57.8,,,4.292,19.37,,36.41,,65600,,,,,,,1119.95,1.014,1.656,82.37,1.394,29.51,0.9306,45.04,5.3492,0.9741,1.6279,6.3336,0.7418,7.7891,30.505,1.2684,6.9114,1
4-Mar-11,575,104.04,59.19,35.25,87.03,43.72,48.53,21.61,56000,5.5,13.37,372500,17.9,31.53,48.24,47.4,19.63,249.75,9.77,22,18.08,74.69,52.15,11.855,61.47,51.7,27.7,395,49.91,37.55,32.46,35.8,21.39,24.88,1920,1134.5,28.9,50.12,27.89,905,19.34,22.04,50.37,27.87,328.1,31.56,6.53,2.17,959,37.99,9.06,110,91.95,30.75,265200,12.39,1630,23.5,,,12.37,38.81,28.5,793.75,62,,,4.07,,38.23,1268,1661,,62,,1114,79.7,2.51,16,,5780,70700,,184.9,,413,,366,6.4,15.9,,,,19.27,2.7,,,0.32,0.56,,1,4470,3985,,18.12,,,,,,2770,4190,,61500,5.925,83.4,57,,,4.3,19.95,,36.45,,66600,,,,,,,1114.6,1.0118,1.6453,82.375,1.399,29.374,0.926,44.985,5.3302,0.9712,1.6265,6.3307,0.737,7.7888,30.48,1.2664,6.8933,1
7-Mar-11,573,102.93,58.03,34.96,88,43.71,48.3,21.54,55000,5.46,,367500,17.25,30.86,47.5,43.25,19.22,247.27,9.65,,17.85,74.15,50.79,11.985,60.17,51.9,27.405,388,48.91,36.69,31.97,36.05,20.62,25.22,1898,1108.75,28.59,49.8,27.44,894,18.77,22,49.76,27.64,328.1,30.46,6.4,2.13,959.5,38,8.99,109.25,91.6,30.36,266000,11.67,1644,23.75,,,12.15,38.3,,782.4,62.09,,,3.93,,38.06,1231,1633,,61,,1105,79.2,2.62,16.25,,6260,70400,,179.75,,405,,356,6.4,15.7,,,,19.175,2.7,,,,,,1,4660,3945,,18.03,,,,,,2715,4150,,61200,6.01,82.5,57,,,4.204,19.88,,36.525,,66500,,,,,,,1119.25,1.0156,1.6551,82.03,1.4014,29.405,0.9246,45.05,5.3214,0.9713,1.623,6.3238,0.737,7.7861,30.43,1.2649,6.8573,1
8-Mar-11,564,104.25,58.42,35.46,89.08,45.24,49.28,22.27,56500,5.48,,352500,17.67,31.64,48.51,45.17,19.55,249,9.76,,18.15,74.17,52.16,11.985,61.1,51.5,27.335,386,50.48,37.11,32.445,35.3,21.03,25.33,1898,1118.85,28.555,50.55,27.98,892,18.95,22.09,50.46,28.13,329.9,31.3,6.5275,2.145,962,37.99,8.84,110,91,30.44,268000,11.81,1635,23.5,,,12.32,38.83,,784.8,62.01,,,3.88,,38.23,1244,1635,,61,,1105,79,2.62,16,,6320,69900,,189.6,,412,,359,6.23,15.5,,,,19.33,2.71,,,0.31,0.535,,1,4590,3980,,18,,,,,,2710,4300,,61500,5.985,82,56,,,4.255,19.73,,36.395,,67800,,,,,,,1117.8,1.0091,1.6551,82.695,1.3899,29.398,0.9322,45.08,5.3658,0.9727,1.6158,6.3688,0.7403,7.7899,30.34,1.2686,6.8951,1
9-Mar-11,575,104,58.48,35.5,89.22,45.05,49.33,21.89,56600,5.47,13.82,356000,17.56,31.6,48.4,45.65,19.37,247.98,9.7,22.6,18.17,73.71,52.72,12.03,61.17,52.5,27.25,387,49.89,36.86,32.31,35,21.03,25.45,1912,1125.35,28.87,50.56,28,888,18.95,21.91,50.38,27.96,319.3,31.45,6.53,2.18,960,37.98,8.78,111.75,90.4,30.17,272500,11.6,1642,22.5,,,12.4,39.54,28.2,784.6,61.54,,,3.87,,38.26,1226,1631,,61,,1100,79.7,2.52,16,,6160,69700,,188.85,,412,,356,5.98,15.3,,,,20.02,2.83,,,0.32,0.53,,1,4500,3950,,17.87,,,,,,2745,4480,,61500,6.09,82.8,58.5,,,4.298,18.03,,36.255,,66400,,,,,,,1115.6,1.0107,1.6551,82.695,1.3921,29.372,0.9288,45.005,5.3575,0.9699,1.6214,6.3328,0.7395,7.7868,30.285,1.2673,6.874,1
10-Mar-11,575,102.03,57.41,34.59,88.28,44.02,48.27,21.7,55500,5.47,13.91,346000,17.42,30.99,47.13,44.4,18.7,243.56,9.55,22.85,17.84,71.4,51.41,12.02,59.52,52.1,26.99,383,48.56,36.2,31.42,35.1,20.8,24.81,1900,1108.3,27.23,49.41,27.48,879,18.67,21.4,49.56,27.4,315.9,30.41,6.27,2.19,962,37.98,8.66,110.5,89.6,30.25,263100,11.19,1640,22.25,,,11.95,37.41,27.7,781.1,60.32,,,3.93,,38.25,1184,1596,,62.375,,1099,79.8,2.61,15.75,,6450,65800,,187.2,,404,,332,6.07,15.7,,,,20.245,2.82,,,0.32,0.52,,1,4775,3910,,17.67,,,,,,3155,4370,,62500,5.97,82.7,58.5,,,4.232,18.09,,34.84,,64200,,,,,,,1121.75,0.9996,1.6599,83.05,1.3799,29.487,0.934,45.175,5.4048,0.9751,1.6045,6.3959,0.7337,7.7881,30.34,1.273,6.9047,1
11-Mar-11,570,102.43,57.52,35.25,89.53,44.28,49.57,21.83,55300,5.35,14.07,332000,17.37,31.23,47.22,45.5,18.47,248.42,9.38,23,17.92,72.51,51.19,12.2,60.54,51.4,26.085,376,49,36.24,31.7,34.75,20.75,24.07,1852,1076.25,28.13,49.47,27.31,866,18.78,21.04,49.52,27.73,316.1,30.57,6.29,2.14,965,37.98,8.84,108.25,88.5,30.51,262900,11.02,1635,22,,,12.03,37.16,27.96,781.3,59.41,,,3.92,,38.06,1157,1589,,60.875,,1105,79.4,2.55,16,,6490,64900,,183.45,,407,,315,5.95,15.6,,,,20,2.8,,,0.32,0.5,,1,4700,3905,,17.23,,,,,,3625,4310,,62700,5.905,82.7,58.3,,,4.18,18.32,,33.9,,62700,,,,,,,1124.3,1.0057,1.6627,81.815,1.384,29.582,0.9279,45.245,5.3892,0.9767,1.6015,6.3819,0.7404,7.7884,30.455,1.2692,6.9075,1
14-Mar-11,570,102.16,57.07,35.04,88.62,43.91,49.46,21.92,55200,5.37,14.45,272000,17.2,30.99,46.79,44.92,18.09,248.84,9.31,23.8,17.84,71.86,50.56,11.945,59.89,48.3,25.955,334,47.91,35.95,31.46,34.55,20.63,23.43,1695,1096.65,27.39,49.05,27.35,864,18.9,21.16,48.99,27.97,315.2,30.44,6.13,2.1,971,38.04,8.84,106.5,89,31.33,213600,11.03,1642,21.75,,,11.91,36.96,27.55,778.9,59.11,,,3.72,,38.82,1047,1422,,60,,982,77.6,2.55,15.75,,6340,54900,,184.2,,410,,248,6.05,15.8,,,,19.77,2.8,,,0.315,0.52,,0.87,4445,3915,,17.27,,,,,,3760,4200,,62400,5.705,80.1,57.9,,,3.981,17.72,,33.72,,52700,,,,,,,1129.7,1.0074,1.6667,81.65,1.3975,29.481,0.9253,45.065,5.3373,0.9759,1.618,6.3493,0.7374,7.7912,30.315,1.2678,6.8521,1
15-Mar-11,565,98.26,57.1,34.24,86.33,43.64,51.1,21.73,53600,5.32,13.9,250000,17.19,30.49,46.68,46,17.81,244.65,9.41,23.63,17.57,71.2,50.06,11.655,58.55,44.95,25.26,290,51.46,35.51,31.13,33.35,20.51,23.05,1520,1089.8,27.98,48.88,27.02,840,18.73,21.12,48.78,28.18,310.1,29.96,6.04,2.07,961.5,37.74,8.73,102.75,88.4,31.55,192200,10.67,1641,20.75,,,12.11,36.39,27.31,772.8,57.08,,,3.88,,37.86,988,1296,,59.5,,883,74.8,2.51,15.75,,5990,44900,,178.5,,401,,235,6.02,15.4,,,,19.425,2.8,,,0.3,0.5,,0.87,4315,3930,,17.13,,,,,,3550,4080,,62400,5.87,78,55.5,,,3.615,17.38,,32.81,,42700,,,,,,,1134.8,0.99,1.6678,80.83,1.3968,29.548,0.9189,45.245,5.3399,0.9831,1.6064,6.4163,0.7302,7.7963,30.505,1.2806,6.9677,1
16-Mar-11,594,96.62,56.62,33.91,84.95,42.36,50.2,21.17,54100,5.23,13.25,282000,17.03,30.23,45.9,45.94,17.52,244.3,9.19,22.49,17.48,70.96,48.99,11.35,58.33,44.3,24.89,313,52.25,35.2,30.8,32.95,20.52,22.85,1655,1115.5,27.74,48.68,26.54,838,18.51,20.92,48.4,27.9,304,30.61,5.94,2.05,980,37.71,8.99,101,88.25,31.43,231200,10.41,1661,20.75,,,11.99,35.81,28.2,776.8,56.16,,,3.83,,37.57,1020,1299,,59.25,,901,77.8,2.43,15.25,,6250,51000,,180.45,,400,,228,5.75,15.9,,,,18.915,2.79,,,0.3,0.495,,0.87,4350,3950,,16.87,,,,,,3480,4100,,62400,5.975,78,56.4,,,3.9,16.07,,32.1,,41500,,,,,,,1130.9,0.9842,1.6683,80.2,1.3921,29.542,0.9123,45.115,5.3579,0.9921,1.6031,6.4784,0.7296,7.7967,30.415,1.2818,7.0105,1
17-Mar-11,568,97.13,56.9,34.32,85.79,43.42,50.78,21.62,52600,5.25,13.39,278000,17.29,30.41,45.91,46.17,17.44,243.76,9.18,22.29,17.67,71.43,48.51,11.465,59.08,43.1,25.55,314,52.39,35.35,31,33.35,20.6,22.9,1658,1099.55,27.6,49.12,26.41,829,18.82,20.84,48.69,27.86,312,30.59,5.9,2.1,970,36.5,9.01,99.5,88.25,31.35,223000,10.21,1661,20.75,,,12.02,35.81,27.89,770.2,56.86,,,3.73,,37.42,1023,1274,,56.25,,908,77.3,2.4,15.5,,6230,52500,,178.65,,400.375,,259,5.7,15.7,,,,18.905,2.8,,,0.3,0.475,,0.87,4290,3905,,16.66,,,,,,4000,4150,,62000,5.85,77.1,56.2,,,3.824,16.29,,32.78,,42500,,,,,,,1135.15,0.9823,1.6733,78.75,1.4021,29.562,0.9003,45.18,5.3195,0.9886,1.6143,6.4111,0.7206,7.8018,30.315,1.2784,7.0705,1
18-Mar-11,555,98.51,58.09,35.06,86.52,44.17,51.05,22,53100,5.25,13.45,319500,18.2,30.9,46.37,46.5,17.94,241.68,9.29,23.06,17.77,71.42,49.02,11.585,60.02,44.5,25.35,324,50.8,35.97,31.12,33.9,21.04,23.28,1703,1082.4,28.06,49.3,27.02,830,19.07,20.96,49.45,28.97,309,31.21,6.13,2.16,980,36.5,9.03,100.5,87.45,31.58,249700,10.1,1672,22,,,12.22,36.05,27.95,756.05,57.15,,,3.83,,37.38,1063,1318,,58,,944,77.6,2.48,15.75,,6320,55000,,176.95,,395,,282,5.96,16,,,,18.3,2.82,,,,0.465,,0.87,4500,3900,,16.61,,,,,,3995,4400,,61000,5.85,78.8,57.5,,,3.915,16.5,,32.72,,46500,,,,,,,1126.65,0.995,1.6727,81.135,1.4138,29.595,0.9028,45.12,5.2748,0.9846,1.6184,6.3089,0.7296,7.8002,30.315,1.2747,6.9909,1
21-Mar-11,,100.5,58.7,35.75,88.62,44.32,51.24,22.64,53600,5.23,13.42,,18.805,31.37,47.05,46.53,17.78,247.96,8.97,22.71,18.06,71.96,50.75,12,60.6,45.15,25.53,,53.16,37.1,31.88,34.05,21.88,23.81,,1071.95,29.45,50.24,27.59,833,19.5,20.85,50.54,30.46,317.2,32,6.2,2.22,967,,9.14,103,87.05,33.15,,9.88,1671,21.75,,,12.52,37.96,28.04,753.15,58.4,,,3.82,,37.4,,,,58.25,,,77.7,2.48,15.75,,6370,,,179.95,,401.75,,,5.88,15.9,,,,18.95,2.79,,,0.305,0.52,,0.9,4695,3900,,16.75,,,,,,4085,4385,,60000,5.96,79.5,58.4,,,4.125,16.8,,34.28,,,,,,,,,1124.85,1.0044,1.6642,81.125,1.4185,29.569,0.9057,45.01,5.2573,0.9774,1.6276,6.2852,0.7327,7.7984,30.285,1.2672,6.9337,1
